,title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
65,Robbery,0.685,0.6920000000000000,2.0,-5.122000000000000,1.0,0.0457,0.32800000000000000,0.0,0.153,0.578,159.966,audio_features,6Hj9jySrnFppAI0sEMCZpJ,spotify:track:6Hj9jySrnFppAI0sEMCZpJ,https://api.spotify.com/v1/tracks/6Hj9jySrnFppAI0sEMCZpJ,https://api.spotify.com/v1/audio-analysis/6Hj9jySrnFppAI0sEMCZpJ,240051.0,5.0
66,Self Control,0.82,0.6970000000000000,6.0,-7.296,0.0,0.37800000000000000,0.0349,0.0,0.19700000000000000,0.629,154.99200000000000,audio_features,4vSoyDfL0uZyUoWu5NNNsQ,spotify:track:4vSoyDfL0uZyUoWu5NNNsQ,https://api.spotify.com/v1/tracks/4vSoyDfL0uZyUoWu5NNNsQ,https://api.spotify.com/v1/audio-analysis/4vSoyDfL0uZyUoWu5NNNsQ,185866.0,4.0
67,I Might Need Security,0.514,0.693,9.0,-5.868000000000000,1.0,0.408,0.177,0.0,0.35100000000000000,0.287,110.568,audio_features,3EApebexZ7YqDIqw2EMTDh,spotify:track:3EApebexZ7YqDIqw2EMTDh,https://api.spotify.com/v1/tracks/3EApebexZ7YqDIqw2EMTDh,https://api.spotify.com/v1/audio-analysis/3EApebexZ7YqDIqw2EMTDh,240640.0,3.0
68,Waves,0.518,0.7290000000000000,11.0,-7.193,0.0,0.0452,0.183,0.0,0.0643,0.34300000000000000,156.879,audio_features,6w8pFOKn42O418qwcQElZ3,spotify:track:6w8pFOKn42O418qwcQElZ3,https://api.spotify.com/v1/tracks/6w8pFOKn42O418qwcQElZ3,https://api.spotify.com/v1/audio-analysis/6w8pFOKn42O418qwcQElZ3,240013.0,4.0
69,Luckiest Man,0.5710000000000000,0.281,5.0,-10.56,1.0,0.0475,0.74,0.0,0.163,0.294,142.263,audio_features,26uHwSHlaK5mskSMhbRod3,spotify:track:26uHwSHlaK5mskSMhbRod3,https://api.spotify.com/v1/tracks/26uHwSHlaK5mskSMhbRod3,https://api.spotify.com/v1/audio-analysis/26uHwSHlaK5mskSMhbRod3,233667.0,4.0
70,Ivy,0.5670000000000000,0.38800000000000000,9.0,-9.579,0.0,0.0384,0.782,0.000309,0.248,0.452,116.36200000000000,audio_features,2ZWlPOoWh0626oTaHrnl2a,spotify:track:2ZWlPOoWh0626oTaHrnl2a,https://api.spotify.com/v1/tracks/2ZWlPOoWh0626oTaHrnl2a,https://api.spotify.com/v1/audio-analysis/2ZWlPOoWh0626oTaHrnl2a,249191.0,4.0
71,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",0.257,0.109,7.0,-21.356000000000000,1.0,0.0597,0.9,0.867,0.0762,0.307,75.02,audio_features,61dYvvfIRtIDFuqZypPAta,spotify:track:61dYvvfIRtIDFuqZypPAta,https://api.spotify.com/v1/tracks/61dYvvfIRtIDFuqZypPAta,https://api.spotify.com/v1/audio-analysis/61dYvvfIRtIDFuqZypPAta,151480.0,4.0
72,STOP TRYING TO BE GOD,0.588,0.5670000000000000,4.0,-3.738,0.0,0.0628,0.221,0.0,0.135,0.113,150.009,audio_features,1xYpVRspgaLxdJLOTQkTjg,spotify:track:1xYpVRspgaLxdJLOTQkTjg,https://api.spotify.com/v1/tracks/1xYpVRspgaLxdJLOTQkTjg,https://api.spotify.com/v1/audio-analysis/1xYpVRspgaLxdJLOTQkTjg,338438.0,4.0
73,Tierrita Mojada,0.623,0.0764,2.0,-23.409000000000000,1.0,0.0407,0.993,0.327,0.376,0.256,124.209,audio_features,6ThsXWiur66KlCzXVj9tXj,spotify:track:6ThsXWiur66KlCzXVj9tXj,https://api.spotify.com/v1/tracks/6ThsXWiur66KlCzXVj9tXj,https://api.spotify.com/v1/audio-analysis/6ThsXWiur66KlCzXVj9tXj,204107.0,5.0
74,I Need You,0.695,0.8690000000000000,8.0,-5.066,1.0,0.0483,0.41,0.0,0.237,0.58,124.98900000000000,audio_features,05SBRd4fXgn8FX7bf8BCAE,spotify:track:05SBRd4fXgn8FX7bf8BCAE,https://api.spotify.com/v1/tracks/05SBRd4fXgn8FX7bf8BCAE,https://api.spotify.com/v1/audio-analysis/05SBRd4fXgn8FX7bf8BCAE,234507.0,4.0
75,siempreestoypati,0.6760000000000000,0.32300000000000000,5.0,-9.071,1.0,0.0354,0.9390000000000000,0.000269,0.096,0.134,120.25,audio_features,75ZohPJVqJOD8GUCZH94mk,spotify:track:75ZohPJVqJOD8GUCZH94mk,https://api.spotify.com/v1/tracks/75ZohPJVqJOD8GUCZH94mk,https://api.spotify.com/v1/audio-analysis/75ZohPJVqJOD8GUCZH94mk,206333.0,4.0
76,Topanga,0.755,0.615,4.0,-8.245,1.0,0.0454,0.00587,1.75E-06,0.109,0.039,105.955,audio_features,5aXgz1oKK8Q9z9xvTmSnrO,spotify:track:5aXgz1oKK8Q9z9xvTmSnrO,https://api.spotify.com/v1/tracks/5aXgz1oKK8Q9z9xvTmSnrO,https://api.spotify.com/v1/audio-analysis/5aXgz1oKK8Q9z9xvTmSnrO,215364.0,4.0
77,SUPERPOSITION,0.593,0.6970000000000000,7.0,-5.416,1.0,0.0399,0.0028900000000000000,0.0257,0.14,0.428,170.0,audio_features,67YPjbcxUypwNOwYBZquq1,spotify:track:67YPjbcxUypwNOwYBZquq1,https://api.spotify.com/v1/tracks/67YPjbcxUypwNOwYBZquq1,https://api.spotify.com/v1/audio-analysis/67YPjbcxUypwNOwYBZquq1,230960.0,4.0
78,Reach Out,0.607,0.599,3.0,-8.908,0.0,0.0282,0.0253,0.0,0.188,0.735,119.84200000000000,audio_features,6Pkj4nv5K53i64cLVgkVyY,spotify:track:6Pkj4nv5K53i64cLVgkVyY,https://api.spotify.com/v1/tracks/6Pkj4nv5K53i64cLVgkVyY,https://api.spotify.com/v1/audio-analysis/6Pkj4nv5K53i64cLVgkVyY,178533.0,4.0
79,Border On Border,0.479,0.66,3.0,-5.125,0.0,0.0256,0.0162,0.0668,0.0839,0.239,81.115,audio_features,7yhVm87pJ2vxvK9gntVcxm,spotify:track:7yhVm87pJ2vxvK9gntVcxm,https://api.spotify.com/v1/tracks/7yhVm87pJ2vxvK9gntVcxm,https://api.spotify.com/v1/audio-analysis/7yhVm87pJ2vxvK9gntVcxm,214013.0,4.0
80,LA CANCIÓN,0.754,0.6460000000000000,7.0,-5.795,1.0,0.317,0.152,1.85E-05,0.10800000000000000,0.429,176.08900000000000,audio_features,0fea68AdmYNygeTGI4RC18,spotify:track:0fea68AdmYNygeTGI4RC18,https://api.spotify.com/v1/tracks/0fea68AdmYNygeTGI4RC18,https://api.spotify.com/v1/audio-analysis/0fea68AdmYNygeTGI4RC18,242573.0,4.0
81,Under The Sun (with J. Cole & Lute feat. DaBaby),0.691,0.64,0.0,-6.441,1.0,0.369,0.511,0.0,0.409,0.163,138.672,audio_features,6MF4tRr5lU8qok8IKaFOBE,spotify:track:6MF4tRr5lU8qok8IKaFOBE,https://api.spotify.com/v1/tracks/6MF4tRr5lU8qok8IKaFOBE,https://api.spotify.com/v1/audio-analysis/6MF4tRr5lU8qok8IKaFOBE,202040.0,4.0
82,Dennehy,0.732,0.7760000000000000,11.0,-5.392,0.0,0.22,0.297,0.0,0.11,0.79,92.684,audio_features,4T3Vl4y9ggN9dPbYfKyYqh,spotify:track:4T3Vl4y9ggN9dPbYfKyYqh,https://api.spotify.com/v1/tracks/4T3Vl4y9ggN9dPbYfKyYqh,https://api.spotify.com/v1/audio-analysis/4T3Vl4y9ggN9dPbYfKyYqh,252667.0,4.0
83,Black Flies,0.581,0.36,8.0,-13.174000000000000,1.0,0.0289,0.44,0.00589,0.0924,0.107,132.469,audio_features,3JhNsyNQSyrsHcnFRHZN1e,spotify:track:3JhNsyNQSyrsHcnFRHZN1e,https://api.spotify.com/v1/tracks/3JhNsyNQSyrsHcnFRHZN1e,https://api.spotify.com/v1/audio-analysis/3JhNsyNQSyrsHcnFRHZN1e,381507.0,4.0
84,Ultralight Beam,0.5920000000000000,0.40300000000000000,0.0,-8.768000000000000,0.0,0.414,0.62,0.0,0.54,0.391,105.169,audio_features,1eQBEelI2NCy7AUTerX0KS,spotify:track:1eQBEelI2NCy7AUTerX0KS,https://api.spotify.com/v1/tracks/1eQBEelI2NCy7AUTerX0KS,https://api.spotify.com/v1/audio-analysis/1eQBEelI2NCy7AUTerX0KS,320680.0,4.0
85,Pablo,0.617,0.7290000000000000,2.0,-9.174,1.0,0.0306,0.0026900000000000000,0.131,0.109,0.835,109.63800000000000,audio_features,72Qah3a1mle94iArhw6P63,spotify:track:72Qah3a1mle94iArhw6P63,https://api.spotify.com/v1/tracks/72Qah3a1mle94iArhw6P63,https://api.spotify.com/v1/audio-analysis/72Qah3a1mle94iArhw6P63,261600.0,4.0
86,Goodbyes (Feat. Young Thug),0.5480000000000000,0.653,5.0,-3.875,1.0,0.081,0.456,0.0,0.10300000000000000,0.163,150.06800000000000,audio_features,0t3ZvGKlmYmVsDzBJAXK8C,spotify:track:0t3ZvGKlmYmVsDzBJAXK8C,https://api.spotify.com/v1/tracks/0t3ZvGKlmYmVsDzBJAXK8C,https://api.spotify.com/v1/audio-analysis/0t3ZvGKlmYmVsDzBJAXK8C,174853.0,4.0
87,From Gold,0.391,0.435,5.0,-13.318,1.0,0.0364,0.9210000000000000,0.675,0.0937,0.0424,100.29900000000000,audio_features,3AQhXfkD5BijatJVv2DsJV,spotify:track:3AQhXfkD5BijatJVv2DsJV,https://api.spotify.com/v1/tracks/3AQhXfkD5BijatJVv2DsJV,https://api.spotify.com/v1/audio-analysis/3AQhXfkD5BijatJVv2DsJV,214336.0,4.0
88,Satori,0.6680000000000000,0.174,11.0,-16.798,0.0,0.125,0.7070000000000000,0.373,0.113,0.311,80.476,audio_features,51iwAFeSk8J8VuFcGPXTVw,spotify:track:51iwAFeSk8J8VuFcGPXTVw,https://api.spotify.com/v1/tracks/51iwAFeSk8J8VuFcGPXTVw,https://api.spotify.com/v1/audio-analysis/51iwAFeSk8J8VuFcGPXTVw,131000.0,4.0
89,TOO DEEP TO TURN BACK,0.5670000000000000,0.436,9.0,-10.326000000000000,1.0,0.0571,0.778,0.0,0.188,0.252,149.987,audio_features,63UNqAjFomMcZXc2InOxTC,spotify:track:63UNqAjFomMcZXc2InOxTC,https://api.spotify.com/v1/tracks/63UNqAjFomMcZXc2InOxTC,https://api.spotify.com/v1/audio-analysis/63UNqAjFomMcZXc2InOxTC,318533.0,4.0
90,Feeling Whitney,0.41200000000000000,0.22700000000000000,0.0,-12.696,1.0,0.0359,0.787,4.69E-06,0.282,0.226,80.111,audio_features,35r28RDot7nPE7y9K9H7l0,spotify:track:35r28RDot7nPE7y9K9H7l0,https://api.spotify.com/v1/tracks/35r28RDot7nPE7y9K9H7l0,https://api.spotify.com/v1/audio-analysis/35r28RDot7nPE7y9K9H7l0,257267.0,4.0
91,Holocene,0.375,0.304,1.0,-14.52,1.0,0.0302,0.943,0.303,0.126,0.147,147.989,audio_features,4fbvXwMTXPWaFyaMWUm9CR,spotify:track:4fbvXwMTXPWaFyaMWUm9CR,https://api.spotify.com/v1/tracks/4fbvXwMTXPWaFyaMWUm9CR,https://api.spotify.com/v1/audio-analysis/4fbvXwMTXPWaFyaMWUm9CR,336613.0,4.0
92,"Latinoamérica (feat. Totó la Momposina, Susana Baca & Maria Rita)",0.691,0.805,2.0,-6.81,0.0,0.0947,0.59,0.0,0.0975,0.866,142.503,audio_features,1xuYajTJZh8zZrPRmUaagf,spotify:track:1xuYajTJZh8zZrPRmUaagf,https://api.spotify.com/v1/tracks/1xuYajTJZh8zZrPRmUaagf,https://api.spotify.com/v1/audio-analysis/1xuYajTJZh8zZrPRmUaagf,301427.0,3.0
93,Solita,0.691,0.632,1.0,-7.598,1.0,0.0513,0.122,0.0,0.0646,0.488,169.982,audio_features,4kfeRwpq5KUaqTkgi4TbDF,spotify:track:4kfeRwpq5KUaqTkgi4TbDF,https://api.spotify.com/v1/tracks/4kfeRwpq5KUaqTkgi4TbDF,https://api.spotify.com/v1/audio-analysis/4kfeRwpq5KUaqTkgi4TbDF,205666.0,4.0
94,Use This Gospel,0.611,0.45900000000000000,0.0,-3.926,0.0,0.0422,0.614,0.0,0.126,0.177,148.28,audio_features,0oPOuDmmkVp3h6puekhs6P,spotify:track:0oPOuDmmkVp3h6puekhs6P,https://api.spotify.com/v1/tracks/0oPOuDmmkVp3h6puekhs6P,https://api.spotify.com/v1/audio-analysis/0oPOuDmmkVp3h6puekhs6P,213878.0,4.0
95,"Hey, Ma",0.41100000000000000,0.285,0.0,-10.97,1.0,0.0306,0.872,0.000354,0.0993,0.213,72.139,audio_features,0d6bZwEAi1XblGRhnzPfgC,spotify:track:0d6bZwEAi1XblGRhnzPfgC,https://api.spotify.com/v1/tracks/0d6bZwEAi1XblGRhnzPfgC,https://api.spotify.com/v1/audio-analysis/0d6bZwEAi1XblGRhnzPfgC,216707.0,4.0
96,"Handel / Orch. Hale: Keyboard Suite in D Minor, HWV 437: III. Sarabande",0.204,0.0331,2.0,-24.044,0.0,0.0487,0.927,0.825,0.0954,0.0547,116.2,audio_features,1upQiytDIEZfl9ItruoXuC,spotify:track:1upQiytDIEZfl9ItruoXuC,https://api.spotify.com/v1/tracks/1upQiytDIEZfl9ItruoXuC,https://api.spotify.com/v1/audio-analysis/1upQiytDIEZfl9ItruoXuC,207267.0,3.0
97,Dreams,0.828,0.4920000000000000,0.0,-9.744,1.0,0.0276,0.0644,0.00428,0.128,0.789,120.15100000000000,audio_features,0ofHAoxe9vBkTCp2UQIavz,spotify:track:0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,257800.0,4.0
98,SAD!,0.74,0.613,8.0,-4.88,1.0,0.145,0.258,0.00372,0.12300000000000000,0.473,75.023,audio_features,3ee8Jmje8o58CHK66QrVC2,spotify:track:3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,166606.0,4.0
99,Skinny Love,0.379,0.29,4.0,-8.485,1.0,0.051,0.9520000000000000,0.00106,0.11800000000000000,0.16900000000000000,166.467,audio_features,4RL77hMWUq35NYnPLXBpih,spotify:track:4RL77hMWUq35NYnPLXBpih,https://api.spotify.com/v1/tracks/4RL77hMWUq35NYnPLXBpih,https://api.spotify.com/v1/audio-analysis/4RL77hMWUq35NYnPLXBpih,201080.0,4.0
100,death bed (coffee for your head) (feat. beabadoobee),0.726,0.431,8.0,-8.765,0.0,0.135,0.731,0.0,0.696,0.348,144.026,audio_features,7eJMfftS33KTjuF7lTsMCx,spotify:track:7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/tracks/7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/audio-analysis/7eJMfftS33KTjuF7lTsMCx,173333.0,4.0
101,EARFQUAKE,0.5540000000000000,0.498,9.0,-8.866,1.0,0.0685,0.23,5.98E-06,0.795,0.413,79.635,audio_features,5hVghJ4KaYES3BFUATCYn0,spotify:track:5hVghJ4KaYES3BFUATCYn0,https://api.spotify.com/v1/tracks/5hVghJ4KaYES3BFUATCYn0,https://api.spotify.com/v1/audio-analysis/5hVghJ4KaYES3BFUATCYn0,190067.0,4.0
102,Moonlight,0.9210000000000000,0.537,9.0,-5.723,0.0,0.0804,0.556,0.00404,0.102,0.711,128.009,audio_features,0JP9xo3adEtGSdUEISiszL,spotify:track:0JP9xo3adEtGSdUEISiszL,https://api.spotify.com/v1/tracks/0JP9xo3adEtGSdUEISiszL,https://api.spotify.com/v1/audio-analysis/0JP9xo3adEtGSdUEISiszL,135090.0,4.0
103,YOSEMITE,0.785,0.5540000000000000,0.0,-6.5710000000000000,1.0,0.0409,0.28300000000000000,3.4E-06,0.11600000000000000,0.14400000000000000,128.047,audio_features,7lAK3oHbfEnvUQWosrMMpR,spotify:track:7lAK3oHbfEnvUQWosrMMpR,https://api.spotify.com/v1/tracks/7lAK3oHbfEnvUQWosrMMpR,https://api.spotify.com/v1/audio-analysis/7lAK3oHbfEnvUQWosrMMpR,150043.0,4.0
104,Losses,0.551,0.57,1.0,-7.385,0.0,0.35100000000000000,0.28,0.0,0.424,0.505,85.68700000000000,audio_features,6fLVTVaHWaEfVKfEgbkf4D,spotify:track:6fLVTVaHWaEfVKfEgbkf4D,https://api.spotify.com/v1/tracks/6fLVTVaHWaEfVKfEgbkf4D,https://api.spotify.com/v1/audio-analysis/6fLVTVaHWaEfVKfEgbkf4D,271184.0,4.0
105,Toosie Slide,0.8340000000000000,0.45400000000000000,1.0,-9.75,0.0,0.201,0.321,6.15E-06,0.114,0.8370000000000000,81.618,audio_features,127QTOFJsJQp5LbJbu3A1y,spotify:track:127QTOFJsJQp5LbJbu3A1y,https://api.spotify.com/v1/tracks/127QTOFJsJQp5LbJbu3A1y,https://api.spotify.com/v1/audio-analysis/127QTOFJsJQp5LbJbu3A1y,247059.0,4.0
106,29 #Strafford APTS,0.304,0.22900000000000000,4.0,-14.678000000000000,1.0,0.033,0.971,0.408,0.109,0.155,80.118,audio_features,4VZM71F8XAoLRuNyNLxwWS,spotify:track:4VZM71F8XAoLRuNyNLxwWS,https://api.spotify.com/v1/tracks/4VZM71F8XAoLRuNyNLxwWS,https://api.spotify.com/v1/audio-analysis/4VZM71F8XAoLRuNyNLxwWS,245200.0,4.0
107,The London (feat. J. Cole & Travis Scott),0.7960000000000000,0.586,4.0,-6.9460000000000000,0.0,0.147,0.0247,0.0,0.132,0.179,97.98100000000000,audio_features,7DcvwMAiqKJQD1rrdfxSDx,spotify:track:7DcvwMAiqKJQD1rrdfxSDx,https://api.spotify.com/v1/tracks/7DcvwMAiqKJQD1rrdfxSDx,https://api.spotify.com/v1/audio-analysis/7DcvwMAiqKJQD1rrdfxSDx,200107.0,4.0
108,La Mujer Que Bota Fuego,0.589,0.418,2.0,-8.586,1.0,0.23200000000000000,0.775,0.0,0.121,0.405,169.423,audio_features,6w6EINTodc8j0TWtrWHdm2,spotify:track:6w6EINTodc8j0TWtrWHdm2,https://api.spotify.com/v1/tracks/6w6EINTodc8j0TWtrWHdm2,https://api.spotify.com/v1/audio-analysis/6w6EINTodc8j0TWtrWHdm2,244263.0,4.0
109,Caroline,0.941,0.335,5.0,-10.179,0.0,0.505,0.17,0.0,0.262,0.7070000000000000,120.041,audio_features,5hTpBe8h35rJ67eAWHQsJx,spotify:track:5hTpBe8h35rJ67eAWHQsJx,https://api.spotify.com/v1/tracks/5hTpBe8h35rJ67eAWHQsJx,https://api.spotify.com/v1/audio-analysis/5hTpBe8h35rJ67eAWHQsJx,209640.0,4.0
110,"Play (""Shut Up!"")",0.618,0.419,7.0,-8.861,0.0,0.0535,0.308,0.265,0.27900000000000000,0.11800000000000000,111.985,audio_features,05gotFlwHxuX9amKp3Yc5S,spotify:track:05gotFlwHxuX9amKp3Yc5S,https://api.spotify.com/v1/tracks/05gotFlwHxuX9amKp3Yc5S,https://api.spotify.com/v1/audio-analysis/05gotFlwHxuX9amKp3Yc5S,148793.0,4.0
111,Pick Up,0.915,0.612,1.0,-4.535,1.0,0.40700000000000000,0.0944,0.0,0.115,0.758,129.93,audio_features,5gNOINI5dXZVom2b36LMOd,spotify:track:5gNOINI5dXZVom2b36LMOd,https://api.spotify.com/v1/tracks/5gNOINI5dXZVom2b36LMOd,https://api.spotify.com/v1/audio-analysis/5gNOINI5dXZVom2b36LMOd,118547.0,4.0
112,Wells Fargo (with JID & EARTHGANG feat. Buddy & Guapdad 4000) - Interlude,0.8,0.826,1.0,-3.198,1.0,0.107,0.0706,4.76E-06,0.18100000000000000,0.24100000000000000,148.02100000000000,audio_features,2gtFMLjQpCTGekMi4oXZxN,spotify:track:2gtFMLjQpCTGekMi4oXZxN,https://api.spotify.com/v1/tracks/2gtFMLjQpCTGekMi4oXZxN,https://api.spotify.com/v1/audio-analysis/2gtFMLjQpCTGekMi4oXZxN,123413.0,4.0
113,Querido Louis (feat. Trooko),0.457,0.903,9.0,-3.2740000000000000,1.0,0.34600000000000000,0.28300000000000000,0.0,0.155,0.73,86.307,audio_features,5pVXylnrtf2kU8j23zua7j,spotify:track:5pVXylnrtf2kU8j23zua7j,https://api.spotify.com/v1/tracks/5pVXylnrtf2kU8j23zua7j,https://api.spotify.com/v1/audio-analysis/5pVXylnrtf2kU8j23zua7j,508235.0,4.0
114,Follow God,0.529,0.9,1.0,-3.503,1.0,0.418,0.000248,1.21E-05,0.0426,0.434,180.291,audio_features,2QpGZOhTCHHiKmpSO9FW4h,spotify:track:2QpGZOhTCHHiKmpSO9FW4h,https://api.spotify.com/v1/tracks/2QpGZOhTCHHiKmpSO9FW4h,https://api.spotify.com/v1/audio-analysis/2QpGZOhTCHHiKmpSO9FW4h,104591.0,4.0
115,Speaking Unto Nations (Beethoven Symphony no 7 - II ),0.187,0.0257,4.0,-20.711,0.0,0.0455,0.495,0.738,0.0833,0.0368,111.898,audio_features,68Mm7pDHxvo8j2DFq9GEUT,spotify:track:68Mm7pDHxvo8j2DFq9GEUT,https://api.spotify.com/v1/tracks/68Mm7pDHxvo8j2DFq9GEUT,https://api.spotify.com/v1/audio-analysis/68Mm7pDHxvo8j2DFq9GEUT,302987.0,4.0
116,The Box,0.8960000000000000,0.586,10.0,-6.687,0.0,0.0559,0.10400000000000000,0.0,0.79,0.642,116.971,audio_features,0nbXyq5TXYPCO7pr3N8S4I,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,196653.0,4.0
117,Talking to the Moon,0.523,0.606,1.0,-4.754,0.0,0.0301,0.512,0.0,0.106,0.065,145.83700000000000,audio_features,161DnLWsx1i3u1JT05lzqU,spotify:track:161DnLWsx1i3u1JT05lzqU,https://api.spotify.com/v1/tracks/161DnLWsx1i3u1JT05lzqU,https://api.spotify.com/v1/audio-analysis/161DnLWsx1i3u1JT05lzqU,217867.0,4.0
118,Despacito,0.655,0.797,2.0,-4.787,1.0,0.153,0.198,0.0,0.067,0.8390000000000000,177.928,audio_features,6habFhsOp2NvshLv26DqMb,spotify:track:6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/tracks/6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/audio-analysis/6habFhsOp2NvshLv26DqMb,229360.0,4.0
119,Easily,0.772,0.256,7.0,-8.545,0.0,0.0481,0.491,0.0061200000000000000,0.14400000000000000,0.35700000000000000,118.902,audio_features,2k9N4caeCIJLOWwWwssrEM,spotify:track:2k9N4caeCIJLOWwWwssrEM,https://api.spotify.com/v1/tracks/2k9N4caeCIJLOWwWwssrEM,https://api.spotify.com/v1/audio-analysis/2k9N4caeCIJLOWwWwssrEM,210240.0,3.0
120,I Fall Apart,0.556,0.5380000000000000,8.0,-5.4080000000000000,0.0,0.0382,0.0689,0.0,0.196,0.29100000000000000,143.95,audio_features,75ZvA4QfFiZvzhj2xkaWAh,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,https://api.spotify.com/v1/tracks/75ZvA4QfFiZvzhj2xkaWAh,https://api.spotify.com/v1/audio-analysis/75ZvA4QfFiZvzhj2xkaWAh,223347.0,4.0
121,"The Well-Tempered Clavier: Book 1, BWV 846-869: 1. Prelude in C Major, BWV 846",0.177,0.0298,0.0,-34.333,1.0,0.04,0.9940000000000000,0.91,0.0796,0.13,77.96300000000000,audio_features,5MJLIO9XpXYSlV9hVSmRtH,spotify:track:5MJLIO9XpXYSlV9hVSmRtH,https://api.spotify.com/v1/tracks/5MJLIO9XpXYSlV9hVSmRtH,https://api.spotify.com/v1/audio-analysis/5MJLIO9XpXYSlV9hVSmRtH,118853.0,4.0
122,The Man Who Has Everything,0.6860000000000000,0.469,1.0,-9.065,1.0,0.29100000000000000,0.612,0.0,0.121,0.156,72.998,audio_features,3woRy7uxzl1lO2XO99oHsN,spotify:track:3woRy7uxzl1lO2XO99oHsN,https://api.spotify.com/v1/tracks/3woRy7uxzl1lO2XO99oHsN,https://api.spotify.com/v1/audio-analysis/3woRy7uxzl1lO2XO99oHsN,218624.0,4.0
123,Where Is Love?,0.418,0.527,0.0,-9.589,1.0,0.0416,0.0955,0.47,0.595,0.384,130.329,audio_features,3Eaj6hXJ8EA0kDD5vELuZ1,spotify:track:3Eaj6hXJ8EA0kDD5vELuZ1,https://api.spotify.com/v1/tracks/3Eaj6hXJ8EA0kDD5vELuZ1,https://api.spotify.com/v1/audio-analysis/3Eaj6hXJ8EA0kDD5vELuZ1,276066.0,4.0
124,From Eden,0.39900000000000000,0.6730000000000000,0.0,-5.506,1.0,0.0509,0.584,2.44E-05,0.11800000000000000,0.285,142.255,audio_features,5aRZk9oWIYUB5alrTs8TTV,spotify:track:5aRZk9oWIYUB5alrTs8TTV,https://api.spotify.com/v1/tracks/5aRZk9oWIYUB5alrTs8TTV,https://api.spotify.com/v1/audio-analysis/5aRZk9oWIYUB5alrTs8TTV,283467.0,5.0
125,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",0.7610000000000000,0.586,0.0,-5.368000000000000,1.0,0.359,0.0392,0.0,0.0558,0.7190000000000000,149.804,audio_features,36J0iaPDGbYGsHvYpaYs3k,spotify:track:36J0iaPDGbYGsHvYpaYs3k,https://api.spotify.com/v1/tracks/36J0iaPDGbYGsHvYpaYs3k,https://api.spotify.com/v1/audio-analysis/36J0iaPDGbYGsHvYpaYs3k,169147.0,4.0
126,Re: Stacks,0.6760000000000000,0.0812,2.0,-22.846,1.0,0.0398,0.9790000000000000,0.41600000000000000,0.11800000000000000,0.314,125.053,audio_features,2LthqyP0MLhGUBICwR1535,spotify:track:2LthqyP0MLhGUBICwR1535,https://api.spotify.com/v1/tracks/2LthqyP0MLhGUBICwR1535,https://api.spotify.com/v1/audio-analysis/2LthqyP0MLhGUBICwR1535,401413.0,4.0
127,Every Hour,0.588,0.7930000000000000,7.0,-6.23,1.0,0.0794,0.466,0.000647,0.9130000000000000,0.6940000000000000,76.997,audio_features,1WnqWQcWcuQbVzgE7ecfCY,spotify:track:1WnqWQcWcuQbVzgE7ecfCY,https://api.spotify.com/v1/tracks/1WnqWQcWcuQbVzgE7ecfCY,https://api.spotify.com/v1/audio-analysis/1WnqWQcWcuQbVzgE7ecfCY,112239.0,5.0
128,Nobody,0.46300000000000000,0.653,0.0,-5.515,1.0,0.0273,0.111,0.000136,0.172,0.233,143.912,audio_features,5M8goiFYynmNxhueYW6grR,spotify:track:5M8goiFYynmNxhueYW6grR,https://api.spotify.com/v1/tracks/5M8goiFYynmNxhueYW6grR,https://api.spotify.com/v1/audio-analysis/5M8goiFYynmNxhueYW6grR,194867.0,4.0
129,Goodbyes (feat. Young Thug),0.5480000000000000,0.653,5.0,-3.875,1.0,0.081,0.456,0.0,0.10300000000000000,0.163,150.06800000000000,audio_features,0t3ZvGKlmYmVsDzBJAXK8C,spotify:track:0t3ZvGKlmYmVsDzBJAXK8C,https://api.spotify.com/v1/tracks/0t3ZvGKlmYmVsDzBJAXK8C,https://api.spotify.com/v1/audio-analysis/0t3ZvGKlmYmVsDzBJAXK8C,174853.0,4.0
